Sim 1

Solar R: 0.9244
Solar A: 0.0
Solar T: 0.0756

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.11	0.8962	0.0	0.1038	1.0	0.0	0.8593	0.6529	50.0	
1.12	0.8924	0.0	0.1076	1.0	0.0	0.8307	0.656	50.0	
1.13	0.8882	0.0	0.1118	1.0	0.0	0.8032	0.6589	50.0	
1.14	0.8832	0.0	0.1168	1.0	0.0	0.7767	0.6616	50.0	
1.15	0.881	0.0	0.119	1.0	0.0	0.7512	0.6639	50.0	
1.16	0.8772	0.0	0.1228	1.0	0.0	0.7267	0.6659	50.0	
1.17	0.8685	0.0	0.1315	1.0	0.0	0.7033	0.6676	50.0	
1.18	0.8696	0.0	0.1304	1.0	0.0	0.6808	0.6689	50.0	
1.19	0.8609	0.0	0.1391	1.0	0.0	0.6593	0.6698	50.0	
1.2	0.8585	0.0	0.1415	1.0	0.0	0.6388	0.6704	50.0	
1.21	0.8544	0.0	0.1456	1.0	0.0	0.6192	0.6705	50.0	
1.22	0.852	0.0	0.148	1.0	0.0	0.6004	0.6703	50.0	
1.23	0.8465	0.0	0.1535	1.0	0.0	0.5825	0.6697	50.0	
1.24	0.8409	0.0	0.1591	1.0	0.0	0.5654	0.6688	50.0	
1.25	0.8398	0.0	0.1602	1.0	0.0	0.549	0.6674	50.0	
1.26	0.8373	0.0	0.1627	1.0	0.0	0.5334	0.6657	50.0	
1.27	0.8321	0.0	0.1679	1.0	0.0	0.5185	0.6636	50.0	
1.28	0.8285	0.0	0.1715	1.0	0.0	0.5043	0.6612	50.0	
1.29	0.8287	0.0	0.1713	1.0	0.0	0.4908	0.6585	50.0	
1.3	0.8263	0.0	0.1737	1.0	0.0	0.4778	0.6554	50.0	
1.31	0.823	0.0	0.177	1.0	0.0	0.4654	0.652	50.0	
1.32	0.8202	0.0	0.1798	1.0	0.0	0.4535	0.6484	50.0	
1.33	0.8194	0.0	0.1806	1.0	0.0	0.4421	0.6444	50.0	
1.34	0.8189	0.0	0.1811	1.0	0.0	0.4312	0.6402	50.0	
1.35	0.8153	0.0	0.1847	1.0	0.0	0.4208	0.6358	50.0	
1.36	0.8116	0.0	0.1884	1.0	0.0	0.4108	0.6312	50.0	
1.37	0.8102	0.0	0.1898	1.0	0.0	0.4012	0.6263	50.0	
1.38	0.809	0.0	0.191	1.0	0.0	0.392	0.6213	50.0	
1.39	0.8071	0.0	0.1929	1.0	0.0	0.3832	0.6161	50.0	
1.4	0.8056	0.0	0.1944	1.0	0.0	0.3747	0.6107	50.0	
1.41	0.8072	0.0	0.1928	1.0	0.0	0.3665	0.6053	50.0	
1.42	0.8048	0.0	0.1952	1.0	0.0	0.3586	0.5996	50.0	
1.43	0.8017	0.0	0.1983	1.0	0.0	0.351	0.5939	50.0	
1.44	0.8025	0.0	0.1975	1.0	0.0	0.3437	0.5881	50.0	
1.45	0.7997	0.0	0.2003	1.0	0.0	0.3366	0.5822	50.0	
1.46	0.8004	0.0	0.1996	1.0	0.0	0.3298	0.5763	50.0	
1.47	0.8001	0.0	0.1999	1.0	0.0	0.3232	0.5703	50.0	
1.48	0.7958	0.0	0.2042	1.0	0.0	0.3168	0.5642	50.0	
1.49	0.7968	0.0	0.2032	1.0	0.0	0.3106	0.5581	50.0	
1.5	0.7929	0.0	0.2071	1.0	0.0	0.3046	0.552	50.0	
1.51	0.7952	0.0	0.2048	1.0	0.0	0.2988	0.5459	50.0	
1.52	0.7919	0.0	0.2081	1.0	0.0	0.2931	0.5398	50.0	
1.53	0.793	0.0	0.207	1.0	0.0	0.2877	0.5337	50.0	
1.54	0.7919	0.0	0.2081	1.0	0.0	0.2824	0.5276	50.0	
1.55	0.7916	0.0	0.2084	1.0	0.0	0.2772	0.5215	50.0	
1.56	0.7901	0.0	0.2099	1.0	0.0	0.2722	0.5154	50.0	
1.57	0.7886	0.0	0.2114	1.0	0.0	0.2673	0.5094	50.0	
1.58	0.7881	0.0	0.2119	1.0	0.0	0.2625	0.5034	50.0	
1.59	0.7865	0.0	0.2135	1.0	0.0	0.2579	0.4975	50.0	
1.6	0.7873	0.0	0.2127	1.0	0.0	0.2533	0.4915	50.0	
1.61	0.7864	0.0	0.2136	1.0	0.0	0.2489	0.4857	50.0	
1.62	0.7851	0.0	0.2149	1.0	0.0	0.2446	0.4799	50.0	
1.63	0.7828	0.0	0.2172	1.0	0.0	0.2404	0.4741	50.0	
1.64	0.7811	0.0	0.2189	1.0	0.0	0.2363	0.4684	50.0	
1.65	0.7782	0.0	0.2218	1.0	0.0	0.2323	0.4628	50.0	
1.66	0.7797	0.0	0.2203	1.0	0.0	0.2284	0.4572	50.0	
1.67	0.7783	0.0	0.2217	1.0	0.0	0.2246	0.4517	50.0	
1.68	0.776	0.0	0.224	1.0	0.0	0.2209	0.4462	50.0	
1.69	0.7748	0.0	0.2252	1.0	0.0	0.2172	0.4409	50.0	
1.7	0.7707	0.0	0.2293	1.0	0.0	0.2136	0.4356	50.0	
1.71	0.7717	0.0	0.2283	1.0	0.0	0.2101	0.4303	50.0	
1.72	0.7697	0.0	0.2303	1.0	0.0	0.2067	0.4251	50.0	
1.73	0.7696	0.0	0.2304	1.0	0.0	0.2033	0.42	50.0	
1.74	0.7696	0.0	0.2304	1.0	0.0	0.2	0.415	50.0	
1.75	0.7664	0.0	0.2336	1.0	0.0	0.1968	0.41	50.0	
1.76	0.7649	0.0	0.2351	1.0	0.0	0.1936	0.4051	50.0	
1.77	0.765	0.0	0.235	1.0	0.0	0.1905	0.4003	50.0	
1.78	0.7619	0.0	0.2381	1.0	0.0	0.1875	0.3955	50.0	
1.79	0.7607	0.0	0.2393	1.0	0.0	0.1845	0.3909	50.0	
1.8	0.7595	0.0	0.2405	1.0	0.0	0.1816	0.3862	50.0	
1.81	0.758	0.0	0.242	1.0	0.0	0.1787	0.3817	50.0	
1.82	0.7545	0.0	0.2455	1.0	0.0	0.1759	0.3772	50.0	
1.83	0.7541	0.0	0.2459	1.0	0.0	0.1731	0.3728	50.0	
1.84	0.7512	0.0	0.2487	1.0	0.0	0.1704	0.3684	50.0	
1.85	0.751	0.0	0.249	1.0	0.0	0.1678	0.3642	50.0	
1.86	0.7493	0.0	0.2506	1.0	0.0	0.1652	0.36	50.0	
1.87	0.7455	0.0	0.2545	1.0	0.0	0.1626	0.3558	50.0	
1.88	0.7451	0.0	0.2549	1.0	0.0	0.1601	0.3517	50.0	
1.89	0.7436	0.0	0.2563	1.0	0.0	0.1576	0.3477	50.0	
1.9	0.7393	0.0	0.2606	1.0	0.0	0.1552	0.3437	50.0	
1.91	0.7379	0.0	0.262	1.0	0.0	0.1528	0.3398	50.0	
1.92	0.739	0.0	0.261	1.0	0.0	0.1505	0.336	50.0	
1.93	0.7375	0.0	0.2625	1.0	0.0	0.1482	0.3322	50.0	
1.94	0.7321	0.0	0.2679	1.0	0.0	0.1459	0.3285	50.0	
1.95	0.7327	0.0	0.2672	1.0	0.0	0.1437	0.3248	50.0	
1.96	0.7309	0.0	0.2691	1.0	0.0	0.1415	0.3212	50.0	
1.97	0.7296	0.0	0.2704	1.0	0.0	0.1394	0.3177	50.0	
1.98	0.7256	0.0	0.2744	1.0	0.0	0.1373	0.3142	50.0	
1.99	0.7247	0.0	0.2753	1.0	0.0	0.1352	0.3108	50.0	
2.0	0.7204	0.0	0.2795	1.0	0.0	0.1332	0.3074	50.0	
2.01	0.7186	0.0	0.2814	1.0	0.0	0.1312	0.3041	50.0	
2.02	0.7136	0.0	0.2864	1.0	0.0	0.1293	0.3008	50.0	
2.03	0.7175	0.0	0.2824	1.0	0.0	0.1273	0.2976	50.0	
2.04	0.7101	0.0	0.2898	1.0	0.0	0.1254	0.2944	50.0	
2.05	0.7121	0.0001	0.2878	1.0	0.0	0.1236	0.2913	50.0	
2.06	0.7062	0.0001	0.2938	1.0	0.0	0.1217	0.2882	50.0	
2.07	0.7024	0.0001	0.2975	1.0	0.0	0.1199	0.2851	50.0	
2.08	0.7029	0.0001	0.297	1.0	0.0	0.1182	0.2822	50.0	
2.09	0.701	0.0001	0.299	1.0	0.0	0.1164	0.2792	50.0	
2.1	0.6982	0.0001	0.3017	1.0	0.0	0.1147	0.2763	50.0	
2.11	0.6964	0.0001	0.3035	1.0	0.0	0.113	0.2735	50.0	
2.12	0.6913	0.0001	0.3087	1.0	0.0	0.1114	0.2707	50.0	
2.13	0.6906	0.0001	0.3094	1.0	0.0	0.1098	0.2679	50.0	
2.14	0.6882	0.0001	0.3118	1.0	0.0	0.1082	0.2652	50.0	
2.15	0.6841	0.0001	0.3158	1.0	0.0	0.1066	0.2625	50.0	
2.16	0.6836	0.0001	0.3163	1.0	0.0	0.105	0.2598	50.0	
2.17	0.6801	0.0001	0.3198	1.0	0.0	0.1035	0.2572	50.0	
2.18	0.6787	0.0001	0.3212	1.0	0.0	0.102	0.2547	50.0	
2.19	0.6729	0.0001	0.327	1.0	0.0	0.1006	0.2522	50.0	
2.2	0.6721	0.0001	0.3278	1.0	0.0	0.0991	0.2497	50.0	
2.21	0.6692	0.0001	0.3307	1.0	0.0	0.0977	0.2472	50.0	
2.22	0.6668	0.0001	0.3331	1.0	0.0	0.0963	0.2448	50.0	
2.23	0.6662	0.0001	0.3337	1.0	0.0	0.0949	0.2424	50.0	
2.24	0.6627	0.0001	0.3372	1.0	0.0	0.0936	0.2401	50.0	
2.25	0.6618	0.0001	0.3381	1.0	0.0	0.0923	0.2378	50.0	
2.26	0.6579	0.0001	0.3419	1.0	0.0	0.0909	0.2355	50.0	
2.27	0.6526	0.0001	0.3473	1.0	0.0	0.0897	0.2332	50.0	
2.28	0.6512	0.0001	0.3487	1.0	0.0	0.0884	0.231	50.0	
2.29	0.648	0.0001	0.3518	1.0	0.0	0.0871	0.2288	50.0	
2.3	0.6458	0.0001	0.3541	1.0	0.0	0.0859	0.2267	50.0	
2.31	0.6444	0.0001	0.3554	1.0	0.0	0.0847	0.2246	50.0	
2.32	0.6395	0.0001	0.3604	1.0	0.0	0.0835	0.2225	50.0	
2.33	0.6394	0.0001	0.3604	1.0	0.0	0.0824	0.2204	50.0	
2.34	0.6365	0.0002	0.3634	1.0	0.0	0.0812	0.2184	50.0	
2.35	0.6306	0.0002	0.3692	1.0	0.0	0.0801	0.2164	50.0	
2.36	0.6305	0.0002	0.3693	1.0	0.0	0.079	0.2144	50.0	
2.37	0.627	0.0002	0.3729	1.0	0.0	0.0779	0.2125	50.0	
2.38	0.6214	0.0002	0.3784	1.0	0.0	0.0768	0.2105	50.0	
2.39	0.6212	0.0002	0.3786	1.0	0.0	0.0758	0.2087	50.0	
2.4	0.614	0.0002	0.3858	1.0	0.0	0.0747	0.2068	50.0	
2.41	0.6135	0.0002	0.3863	1.0	0.0	0.0737	0.2049	50.0	
2.42	0.6124	0.0002	0.3874	1.0	0.0	0.0727	0.2031	50.0	
2.43	0.6094	0.0002	0.3904	1.0	0.0	0.0717	0.2013	50.0	
2.44	0.6031	0.0002	0.3967	1.0	0.0	0.0707	0.1996	50.0	
2.45	0.6028	0.0002	0.397	1.0	0.0	0.0698	0.1978	50.0	
2.46	0.6007	0.0002	0.3991	1.0	0.0	0.0688	0.1961	50.0	
2.47	0.5968	0.0002	0.403	1.0	0.0	0.0679	0.1944	50.0	
2.48	0.5933	0.0002	0.4064	1.0	0.0	0.067	0.1927	50.0	
2.49	0.5898	0.0002	0.41	1.0	0.0	0.0661	0.1911	50.0	
2.5	0.5873	0.0003	0.4124	1.0	0.0	0.0652	0.1894	50.0	

Input file:
mc
output:out1
particle1:sio2.txt
particle2:air.txt
matrix1:air.txt
solar:am15.txt
photons:100000
start:0.25
end:2.5
interval:0.01

sim1
layer1
matrix1
t:50
particle2
c:0.5
particle1
s:0.1
vf:60
